Time,Latitude,Longitude,Altitude,Speed,Bearing,Accuracy,beautiful,boring,depressing,lively,safety,wealthy,normalized_speed,Combined_Score
2020-01-02 15:45:30:579,30.51827063,114.4599747,12.62481689,3.32,264.9,3.216,16.252748,59.485626,60.255005,31.78134,34.372772,51.57485,92,36
2020-01-02 15:45:33:578,30.51826684,114.4599216,12.24932861,3.25,260,3.216,25.278679,54.72771,54.034634,34.118404,35.448174,45.63001,90,39
2020-01-02 15:45:35:574,30.5182463,114.4598652,13.59448242,3.3,246.7,3.216,24.917595,50.048927,52.703815,31.625555,39.322838,48.569088,91,40
2020-01-02 15:45:37:578,30.51822225,114.459828,14.06280518,3.35,246.7,3.216,29.918116,55.51114,57.12177,31.591291,38.160313,41.97431,93,38
2020-01-02 15:45:39:592,30.51819728,114.4597756,14.42144775,3.48,249.8,3.216,31.691149,52.834007,57.678535,31.48355,31.461235,40.86897,96,37
2020-01-02 15:45:41:579,30.51816555,114.459712,14.89959717,3.46,238,3.216,35.35517,54.57303,52.93864,28.001263,40.170353,47.38855,96,41
2020-01-02 15:45:43:593,30.51811734,114.4596975,14.02111816,3.03,231.9,3.216,35.131042,49.700687,54.155613,35.264038,36.511112,47.459038,84,42
2020-01-02 15:45:45:552,30.51809576,114.4596595,15.62145996,2.88,238.5,3.216,32.0669,59.136883,52.466057,32.19611,37.44862,45.632523,80,39
2020-01-02 15:45:47:557,30.51807162,114.4596084,15.10125732,3.03,237.3,3.216,33.263187,55.118626,55.405235,25.097422,37.99481,42.254196,84,38
2020-01-02 15:45:49:553,30.51804099,114.4595623,15.90863037,2.73,233.3,3.216,28.008862,60.32986,55.89288,34.38718,34.36672,49.59451,76,38
2020-01-02 15:45:51:556,30.51800714,114.4595193,16.6619873,2.97,229.2,3.216,32.44812,59.58746,54.74691,33.081615,38.882328,49.051678,82,40
2020-01-02 15:45:53:565,30.5179715,114.4594731,16.60290527,2.97,228.7,3.216,32.095917,60.810383,55.65896,28.661905,36.415405,42.651936,82,37
2020-01-02 15:45:55:563,30.51793932,114.4594302,17.17962646,2.46,232.5,3.216,33.809402,54.14051,55.41946,27.982874,36.270115,48.465996,68,39
2020-01-02 15:45:57:559,30.51791033,114.4593862,17.60449219,3,226,3.216,35.0325,57.879124,51.68007,35.182964,45.956688,50.939857,83,43
2020-01-02 15:45:59:562,30.51787373,114.4593357,17.11474609,3.22,232.4,3.216,37.048595,58.05711,56.04172,31.3575,37.14762,47.26205,89,40
2020-01-02 15:46:01:559,30.51783706,114.4592783,17.47418213,3.2,234.6,3.216,31.350838,61.42171,51.21458,36.172558,41.30699,45.3687,89,40
2020-01-02 15:46:04:579,30.51780737,114.4592267,17.43115234,2.47,233.9,3.216,37.737316,62.604904,54.56759,33.548496,42.264977,40.5988,68,39
2020-01-02 15:46:05:574,30.51778299,114.4591883,17.24584961,4.73,233.6,4.288,36.24629,57.83923,54.46276,31.610611,40.472054,38.860775,131,39
2020-01-02 15:46:06:576,30.51775773,114.4591494,18.0189209,3.82,230.3,3.216,31.76388,58.60667,54.000023,29.681776,39.30847,42.31774,106,38
2020-01-02 15:46:07:577,30.51773471,114.4591153,18.35162354,3.84,231.6,3.216,29.27458,56.043545,55.04303,28.259275,42.368504,43.176258,106,39
2020-01-02 15:46:08:574,30.51771151,114.4590805,17.91967773,3.91,231.3,3.216,33.599686,55.95163,57.648468,34.59132,40.303234,45.016277,108,40
2020-01-02 15:46:09:573,30.51768872,114.4590462,18.17956543,3.89,232.3,3.216,31.459547,59.662964,50.225,23.510754,36.576786,47.826485,108,38
2020-01-02 15:46:10:575,30.51766553,114.4590092,17.57397461,4,234.4,3.216,32.895725,57.04392,56.77614,29.84493,42.347164,41.3858,111,39
2020-01-02 15:46:11:573,30.51764287,114.4589745,17.55529785,3.91,231.3,3.216,30.626532,59.060307,53.268066,25.108408,41.957882,40.55038,108,38
2020-01-02 15:46:13:581,30.51760203,114.4589103,17.22149658,3.78,236.3,3.216,31.605902,56.239193,52.391727,29.607382,38.326733,42.125008,105,39
2020-01-02 15:46:15:579,30.51756075,114.4588469,17.16497803,3.78,233,3.216,26.166492,59.86121,53.30076,31.511215,40.11647,46.300682,105,38
2020-01-02 15:46:17:577,30.51751474,114.4587918,16.88995361,3.77,227.1,3.216,23.549738,61.110577,56.850872,31.08073,39.64476,43.560368,104,37
2020-01-02 15:46:19:577,30.51747201,114.4587363,16.92199707,3.65,236.3,3.216,29.0274,60.581608,56.470486,28.551558,34.227264,40.33883,101,36
2020-01-02 15:46:21:567,30.51743804,114.4586788,17.49755859,3.17,233.4,3.216,22.12612,61.413086,53.57253,32.495144,41.076115,45.745815,88,38
2020-01-02 15:46:23:579,30.51740616,114.458625,17.73266602,3.58,236.8,3.216,27.80076,59.640064,53.4883,24.407822,29.973194,31.3151,99,33
2020-01-02 15:46:25:592,30.51739017,114.4585696,17.98913574,3.46,257.2,3.216,13.877103,55.745274,54.815598,28.60956,34.241917,44.005173,96,35
2020-01-02 15:46:27:566,30.5173888,114.4585112,18.20410156,3.45,270.2,3.216,32.38058,59.489803,53.688057,30.36437,31.895245,43.833336,96,38
2020-01-02 15:46:29:580,30.51738598,114.4584556,18.30053711,3.43,265.2,3.216,22.265238,54.9789,56.89714,31.475271,36.56096,50.96462,95,38
2020-01-02 15:46:31:581,30.51737497,114.4584001,17.78546143,3.48,247.2,3.216,18.469645,56.173077,58.096508,34.710453,35.291424,43.445328,96,36
2020-01-02 15:46:33:579,30.51736272,114.4583451,17.9586792,3.42,260.6,3.216,24.47996,59.103306,54.595127,36.199463,34.67242,49.544037,95,39
2020-01-02 15:46:35:576,30.51735459,114.4582869,17.17553711,3.4,257.8,3.216,33.88937,62.017437,56.112347,30.272219,31.706575,35.10109,94,35
2020-01-02 15:46:37:566,30.51734949,114.4582279,17.74487305,3.38,266,3.216,21.735487,58.758007,55.173576,33.315903,36.74983,50.688004,94,38
2020-01-02 15:46:39:577,30.51733983,114.4581715,17.25744629,3.04,260.7,3.216,31.197763,58.931446,59.337105,33.28527,34.579964,44.381687,84,38
2020-01-02 15:46:41:581,30.5173322,114.4581202,17.37658691,3.08,260.3,3.216,25.726652,65.2634,62.456276,31.292068,36.21322,42.34715,85,35
2020-01-02 15:46:43:580,30.51732715,114.4580585,17.37957764,3.51,264.3,3.216,17.232023,59.6256,57.576134,34.44187,37.905766,48.23552,97,37
2020-01-02 15:46:45:580,30.51732207,114.4579903,16.37023926,3.7,260.3,3.216,16.99828,59.723183,57.57771,33.661205,37.161617,44.324932,103,36
2020-01-02 15:46:47:585,30.51732334,114.4579141,16.89282227,3.96,272.1,3.216,33.4357,60.487255,53.16674,36.41594,40.11554,41.883762,110,40
2020-01-02 15:46:49:577,30.5173394,114.4578379,17.36505127,3.94,286.5,3.216,22.386292,63.037632,65.658615,27.921724,39.25934,46.179176,109,35
2020-01-02 15:46:51:565,30.51735313,114.4577643,17.37097168,3.92,283.1,3.216,33.054913,55.142994,54.94934,34.051975,35.779964,47.507915,109,40
2020-01-02 15:46:53:583,30.51738042,114.4576941,17.95306396,3.89,297.3,3.216,25.997015,50.87405,64.14406,31.784908,39.802547,41.69395,108,37
2020-01-02 15:46:55:582,30.51741525,114.4576261,17.51196289,3.81,296,3.216,31.272394,52.004086,54.994427,34.67895,37.20693,52.441086,106,41
2020-01-02 15:46:57:592,30.51745029,114.4575543,18.1395874,3.78,294.1,3.216,26.938791,49.459766,56.232765,38.583138,39.63535,51.88144,105,42
2020-01-02 15:46:58:581,30.5174692,114.4575186,18.73217773,3.75,295.3,3.216,31.43681,55.834553,62.1797,35.794037,37.763706,48.115383,104,39
2020-01-02 15:47:00:579,30.51751171,114.4574532,18.43713379,3.84,305.4,3.216,28.158262,56.44884,60.260456,28.004972,36.028606,47.46664,106,37
2020-01-02 15:47:02:584,30.51754916,114.4573826,17.85797119,3.75,299.3,3.216,22.711737,55.241055,58.760433,29.34194,37.696625,44.173557,104,37
2020-01-02 15:47:04:590,30.51758255,114.4573134,18.46264648,3.65,300.8,3.216,29.791334,58.869358,63.17753,31.897696,32.27836,41.073853,101,35
2020-01-02 15:47:06:580,30.51761531,114.4572393,17.79931641,3.49,290.3,3.216,24.075298,55.127316,59.0174,37.085896,31.06046,45.76642,97,37
2020-01-02 15:47:08:584,30.51764932,114.4571748,17.65881348,3.39,297.4,3.216,28.939734,55.575314,56.84325,31.455746,36.80367,49.174763,94,39
2020-01-02 15:47:10:582,30.51767406,114.4571088,17.61639404,3.4,288.1,3.216,25.924576,52.622036,59.94378,31.086327,27.297077,43.74611,94,36
2020-01-02 15:47:12:581,30.51770941,114.4570449,18.72637939,3.39,298.3,3.216,17.571648,59.778267,61.164444,42.471138,34.270676,54.08851,94,38
2020-01-02 15:47:14:578,30.5177273,114.4569785,19.26055908,3.39,281.2,3.216,13.839558,60.754467,68.08452,43.085552,34.57849,49.305996,94,35
2020-01-02 15:47:16:591,30.51776244,114.4569166,20.07318115,3.44,298,3.216,13.862284,68.345314,69.52353,25.033794,38.511814,40.251976,95,30
2020-01-02 15:47:18:599,30.51778872,114.4568531,19.79504395,3.79,298.8,3.216,19.268793,60.84721,67.149216,30.34934,41.75876,40.707943,105,34
2020-01-02 15:47:20:595,30.51781286,114.4567726,19.324646,5.02,291.8,3.216,12.445662,66.21009,65.16026,29.436354,37.1721,37.46117,139,31
2020-01-02 15:47:21:593,30.51782615,114.4567249,19.38909912,5,290,3.216,20.151775,63.864994,65.888916,23.66972,32.907887,32.19391,139,30
2020-01-02 15:47:22:593,30.51783762,114.4566773,19.53076172,4.94,287.8,3.216,14.720568,58.267498,63.458397,20.44274,30.349245,35.97986,137,30
2020-01-02 15:47:23:586,30.51785226,114.4566333,21.29315186,4.83,290.1,3.216,9.278105,55.239445,60.393803,29.681335,32.75814,36.293186,134,32
2020-01-02 15:47:24:589,30.51786286,114.4565904,20.67749023,4.72,287.5,3.216,15.24919,61.95885,55.410694,25.205591,31.935257,28.52253,131,31
2020-01-02 15:47:25:582,30.51787022,114.4565436,19.80230713,4.66,281.8,3.216,10.824841,61.40161,54.087715,32.140182,40.88652,30.141153,129,33
2020-01-02 15:47:27:579,30.51789594,114.4564746,19.95037842,4.48,289.8,3.216,11.312448,66.4987,52.54258,33.530636,33.540737,39.88922,124,33
2020-01-02 15:47:29:593,30.51789987,114.4564012,19.01782227,4.34,279.8,4.288,4.3814416,59.692806,52.505005,33.350086,32.283882,39.883587,120,33
2020-01-02 15:47:30:578,30.51790554,114.4563591,17.10980225,4.34,278.7,4.288,12.384366,59.635365,53.089058,32.205402,34.0274,43.93058,120,35
2020-01-02 15:47:32:593,30.51790531,114.4563045,18.62054443,4.26,275.4,5.36,15.611159,56.204643,61.313362,36.832653,28.098335,43.97922,118,35
2020-01-02 15:47:36:585,30.51792538,114.4562688,20.32647705,4.1,288.6,3.216,23.74705,63.285183,48.719364,32.828487,34.399105,49.80331,114,38
2020-01-02 15:47:38:562,30.51793139,114.456223,19.98150635,4.01,277.6,3.216,22.969126,58.845684,56.99107,25.022476,26.098812,42.011753,111,33
2020-01-02 15:47:41:587,30.51795341,114.4561541,19.13946533,3.89,285.8,3.216,28.80139,59.561924,62.648575,35.91094,28.243023,35.751503,108,34
2020-01-02 15:47:48:587,30.5179633,114.4561137,21.52734375,2.6,286.5,3.216,16.615828,61.398968,57.36331,33.60692,37.0144,42.34124,72,35
2020-01-02 15:47:51:589,30.51796464,114.4560546,22.03570557,3.04,266.4,3.216,26.792986,56.470325,56.547375,27.947039,34.240738,41.260742,84,36
2020-01-02 15:47:53:589,30.51797078,114.4560105,22.71087646,2.78,283.9,3.216,20.65152,59.09641,50.967915,30.577875,34.455666,46.251698,77,37
2020-01-02 15:47:55:595,30.51797418,114.4559681,22.67303467,2.45,282.5,3.216,26.169594,60.59169,51.672142,35.58029,39.929707,48.43158,68,40
2020-01-02 15:47:58:594,30.51797642,114.455911,22.64013672,2.56,272.3,3.216,27.952667,59.77164,55.887917,29.607935,31.187258,40.457535,71,36
2020-01-02 15:48:00:587,30.5179822,114.4558635,23.19506836,2.33,266.8,3.216,26.754358,68.53845,53.621967,31.334122,38.539764,44.711765,65,37
2020-01-02 15:48:02:586,30.51798123,114.4558048,23.11505127,2.09,262.7,3.216,22.407549,63.291836,55.470673,31.85911,35.323307,49.67749,58,37
2020-01-02 15:48:04:583,30.51797451,114.4557486,23.55133057,2.02,262.2,3.216,28.76325,66.70397,54.74615,37.577877,38.232475,55.954338,56,40
2020-01-02 15:48:06:578,30.51796473,114.455697,23.94836426,1.9,261.5,3.216,33.352554,66.19609,61.28113,36.147404,35.42416,47.477024,53,37
2020-01-02 15:48:08:584,30.51795678,114.4556456,24.43292236,1.97,264,3.216,22.250862,63.870605,61.70345,35.4446,44.572548,52.497574,55,38
2020-01-02 15:48:10:589,30.51794631,114.4555919,24.4864502,2,257.4,3.216,17.05069,60.06426,57.982655,33.38943,44.08725,51.77435,55,38
2020-01-02 15:48:12:596,30.51793688,114.4555412,25.42462158,2.32,254.3,3.216,23.986212,66.01781,54.39883,31.198112,34.169495,51.152,64,37
2020-01-02 15:48:14:588,30.51792466,114.4554933,25.38342285,2.24,262.7,3.216,28.6878,59.718227,54.818577,30.893625,40.0064,39.25318,62,37
2020-01-02 15:48:16:585,30.51791747,114.4554452,25.93859863,2.31,263,3.216,32.12945,59.804905,60.760223,30.847229,40.236923,51.777874,64,39
2020-01-02 15:48:18:577,30.51791275,114.455398,26.37017822,2.33,261.8,3.216,37.463757,67.03721,56.32098,38.83203,37.94621,47.952927,65,40
2020-01-02 15:48:20:585,30.51790579,114.4553512,25.48571777,2.34,262.5,3.216,25.536537,60.828667,49.641293,28.01175,35.81996,50.467087,65,38
2020-01-02 15:48:22:580,30.51790138,114.4553052,25.83807373,2.1,262.7,3.216,25.098953,55.97437,54.044777,32.63116,42.591335,47.495293,58,40
2020-01-02 15:48:24:576,30.51789413,114.4552532,25.89404297,2.46,259.2,3.216,20.031437,64.81445,58.435745,32.58283,47.874554,56.417526,68,39
2020-01-02 15:48:26:580,30.51788255,114.4552039,26.40209961,2.46,258,3.216,21.006083,63.714252,60.941746,33.719936,39.22875,48.18238,68,36
2020-01-02 15:48:28:583,30.51787554,114.4551567,26.16021729,2.31,263.5,3.216,31.067999,55.758945,62.753838,27.523962,34.496174,47.046795,64,37
2020-01-02 15:48:30:575,30.51786606,114.4551074,25.89611816,2.53,251.8,3.216,26.848585,61.619553,62.834297,28.6453,42.175327,48.294518,70,37
2020-01-02 15:48:32:582,30.51785674,114.4550536,25.47338867,2.64,260.9,3.216,30.056181,55.722584,64.35097,33.86681,38.762745,45.801754,73,38
2020-01-02 15:48:34:598,30.51784786,114.454996,25.55566406,3.05,260,3.216,25.4023,57.349464,62.811485,32.472458,39.112648,44.948257,85,37
2020-01-02 15:48:36:585,30.51783687,114.4549259,25.00775146,3.87,255.6,3.216,21.7201,56.609413,53.703556,40.934536,41.361435,46.01538,107,40
2020-01-02 15:48:37:583,30.51783256,114.4548834,24.36712646,3.89,259.1,3.216,28.527,66.98468,58.239105,37.12838,42.788322,47.511616,108,38
2020-01-02 15:48:38:584,30.51782918,114.4548399,24.42242432,3.93,262.2,3.216,23.9257,67.05769,62.03094,31.796087,36.946224,53.38353,109,36
2020-01-02 15:48:40:581,30.51781095,114.4547555,24.97180176,3.92,250.7,3.216,35.332657,58.407803,63.76509,35.967426,43.7776,53.134895,109,41
2020-01-02 15:48:41:584,30.51780817,114.454712,25.42980957,3.76,258.7,3.216,30.42949,53.674885,64.26452,33.23038,35.853035,55.797215,104,40
2020-01-02 15:48:43:582,30.51779848,114.4546385,25.12915039,3.53,261.2,3.216,33.511765,56.863735,59.050545,39.367657,41.049046,55.66605,98,42
2020-01-02 15:48:45:578,30.51777863,114.4545717,24.53845215,3.3,247.6,3.216,25.54313,59.487015,58.4956,24.457952,40.08248,39.21004,91,35
2020-01-02 15:48:47:582,30.51777249,114.4545107,24.9654541,3.04,258.6,3.216,28.892424,61.39375,53.39041,26.611557,35.947155,33.20757,84,35
2020-01-02 15:48:49:593,30.51776111,114.4544568,25.7210083,2.97,256.1,3.216,32.064045,62.192688,54.108616,34.55559,30.170063,40.5374,82,37
2020-01-02 15:48:51:575,30.51774823,114.4544003,24.70898438,2.92,257.6,3.216,33.78946,66.607315,53.626286,32.375633,33.918957,40.981583,81,37
2020-01-02 15:48:53:584,30.51773832,114.4543543,26.37976074,2.84,262.5,3.216,26.260061,64.78367,55.139893,29.31068,31.787708,40.721073,79,35
2020-01-02 15:48:55:567,30.51772947,114.4543037,26.69934082,2.81,263.5,3.216,27.708939,64.4097,54.667545,31.380415,34.037865,44.01037,78,36
2020-01-02 15:48:57:566,30.51771749,114.4542636,28.02392578,2.77,261,3.216,27.242298,65.000786,52.073322,35.527412,38.585094,42.470104,77,38
2020-01-02 15:49:04:589,30.51769291,114.4542291,27.3659668,1.21,256.8,3.216,22.75523,62.905342,61.186123,23.466646,35.228615,34.76561,34,32
2020-01-02 15:49:10:591,30.5176783,114.4541899,28.03710938,1.43,254.3,3.216,22.795792,66.91864,55.210808,36.279697,23.932549,29.213984,40,32
2020-01-02 15:49:15:585,30.51766242,114.4541383,27.19720459,3.07,255.5,3.216,23.496515,64.310555,61.78945,36.388077,35.143806,43.12546,85,35
2020-01-02 15:49:17:592,30.517647,114.4540876,27.63061523,3.55,252.1,3.216,22.44844,66.57523,57.452698,22.711939,28.857624,31.63492,98,30
2020-01-02 15:49:19:592,30.51763618,114.4540307,29.09033203,3.5,257.4,3.216,30.750692,66.642006,58.204575,34.0909,30.311033,48.127617,97,36
2020-01-02 15:49:21:591,30.51762818,114.4539816,29.48254395,3.37,253.9,3.216,26.721083,57.27419,49.642998,45.22685,40.267467,44.14721,93,42
2020-01-02 15:49:24:585,30.51761657,114.4539191,31.07611084,3.15,250.9,3.216,23.313192,62.014477,54.932568,27.387953,38.397324,37.799683,87,35
2020-01-02 15:49:31:589,30.51760572,114.4538752,31.65783691,1.99,247.9,3.216,27.660986,56.38096,56.525105,32.369713,36.29061,42.8778,55,38
2020-01-02 15:49:33:586,30.51759109,114.4538316,31.40618896,2.68,247.7,3.216,31.238846,53.931934,62.832993,45.400978,47.550716,52.359043,74,43
2020-01-02 15:49:35:588,30.51757072,114.4537694,30.2677002,3.04,249.2,3.216,34.09261,57.195072,59.2639,39.113197,42.444366,58.050724,84,43
2020-01-02 15:49:37:583,30.51756219,114.4537083,29.83209229,2.9,264.7,3.216,34.340015,55.89287,67.006645,39.28603,47.799755,47.138294,80,41
2020-01-02 15:49:39:593,30.51756339,114.4536462,30.12353516,2.8,265.1,3.216,23.037472,57.751476,53.29239,28.903269,34.260483,45.15181,78,37
2020-01-02 15:49:41:569,30.5175597,114.4535822,29.67260742,2.8,260.7,3.216,34.301395,64.94338,53.786564,28.431807,43.470703,47.876793,78,39
2020-01-02 15:49:43:586,30.51755112,114.4535149,30.29638672,2.72,263.5,3.216,18.065947,67.72321,60.81769,34.13815,40.26973,49.60791,75,36
2020-01-02 15:49:45:588,30.51754438,114.4534455,30.28137207,2.64,262.4,3.216,30.059734,60.91442,54.901707,34.817608,39.862717,48.864445,73,40
2020-01-02 15:49:47:590,30.51752329,114.4533707,29.26422119,3.35,258,3.216,34.625305,55.569973,51.257595,27.332346,40.205235,48.45964,93,41
2020-01-02 15:49:48:593,30.51751573,114.453327,29.48608398,3.27,259.3,3.216,35.353615,52.961838,52.10152,35.290245,36.292435,49.44307,91,42
2020-01-02 15:49:49:592,30.5175085,114.4532862,29.40856934,3.28,259.6,3.216,31.457129,59.404575,49.270813,33.062454,32.61519,51.600872,91,40
2020-01-02 15:49:51:595,30.5175067,114.4532131,29.38592529,3.24,271.9,3.216,34.118843,56.920425,52.00797,31.22159,31.593895,50.516766,90,40
2020-01-02 15:49:53:581,30.51750157,114.4531391,28.92425537,3.12,264.5,3.216,24.491838,52.60718,53.085556,33.2056,34.144432,48.759144,86,39
2020-01-02 15:49:55:590,30.51749455,114.4530664,28.73620605,2.94,263.7,3.216,20.308723,60.89676,55.119934,30.33903,35.588165,48.975666,81,37
2020-01-02 15:49:57:591,30.51749852,114.4530005,28.40063477,2.91,275.1,3.216,28.248278,57.79144,60.185375,35.86102,36.07046,44.19665,81,38
2020-01-02 15:49:59:588,30.51750502,114.4529251,27.88464355,2.86,277,3.216,26.54921,57.07682,61.38142,32.010975,34.618023,47.011868,79,37
2020-01-02 15:50:01:596,30.5175129,114.4528492,27.44268799,2.8,276,3.216,20.957428,54.519398,54.665043,30.234253,36.625263,45.43503,78,37
2020-01-02 15:50:02:593,30.51751922,114.4528066,27.83850098,2.91,279.6,3.216,26.313253,58.16486,60.82289,29.366274,36.08024,46.913666,81,37
2020-01-02 15:50:04:596,30.5175293,114.4527118,26.62078857,3.39,281.3,3.216,33.9008,60.96732,59.053314,31.016136,34.95235,46.974434,94,38
2020-01-02 15:50:05:595,30.5175279,114.4526591,26.62884521,3.57,268.1,3.216,35.048447,60.385654,59.773827,26.377478,36.1588,49.53343,99,38
2020-01-02 15:50:06:584,30.5175286,114.4526024,27.11126709,3.84,270.7,3.216,29.157322,59.549816,61.09007,31.573366,37.81327,52.371563,106,38
2020-01-02 15:50:07:594,30.5175289,114.4525416,26.84515381,3.93,271.7,3.216,33.404167,60.69115,57.965347,29.001968,35.277725,51.372185,109,38
2020-01-02 15:50:08:597,30.51753005,114.4524677,26.28155518,6.15,271.8,3.216,29.585575,56.532345,63.49135,35.20608,34.1044,53.6655,170,39
2020-01-02 15:50:09:585,30.51754233,114.4523814,26.2010498,6.01,279.9,3.216,26.636322,68.37,60.24034,32.71052,31.31443,49.78521,167,35
2020-01-02 15:50:10:587,30.51754639,114.4523017,26.8145752,5.89,275.9,3.216,22.001755,62.493336,60.936516,28.642443,32.833378,55.4079,163,36
2020-01-02 15:50:11:590,30.51755821,114.4522288,27.23065186,5.84,276.9,3.216,22.762335,58.711338,63.508488,40.856075,34.957855,59.48995,162,39
2020-01-02 15:50:12:586,30.5175671,114.4521702,27.09985352,4.27,279.8,3.216,25.703205,54.06853,55.998863,41.785126,43.994507,61.984818,118,44
2020-01-02 15:50:14:587,30.51758219,114.4520943,26.71539307,4.61,293.8,3.216,24.87162,58.42904,54.04612,26.992067,41.65031,43.23485,128,37
2020-01-02 15:50:15:582,30.51760113,114.4520474,26.8079834,4.66,307.5,3.216,22.009073,60.50957,53.303585,34.52266,35.461266,43.31606,129,37
2020-01-02 15:50:17:583,30.51764654,114.4519997,27.300354,4.1,312.1,3.216,23.800797,49.569317,55.807667,33.36172,42.275238,42.845825,114,39
2020-01-02 15:50:19:593,30.51768618,114.451951,27.44287109,3.76,305.8,3.216,35.599426,61.019535,56.20568,23.632946,35.549034,47.259365,104,37
